inn;region;okved;okved_group
8611010590;khanty-mansijsk;49.30;49
7416003195;chelyabinsk;01.11;01
3702616340;ivanovo;46.40;46
3665070388;voronezh;68.20;68
9102191054;crimea;70.22;70
6517003873;sakhalin;62.09;62
3917055503;bryansk;46.71;46
1633605654;tatarstan;01.10;01
7707665933;moscow city;46.51;46
9102251842;crimea;52.10;52
6501269719;sakhalin;46.69.20;46
7726470619;crimea;69.10;69
6829097644;tambov;68.32;68
1514005344;north ossetia;43.21;43
2906008725;arkhangelsk;42.12;42
1215059493;marij el;52.21.24;52
0100007183;adygeya;93.12;93
7723418473;moscow city;85.42.90;85
5610118651;orenburg;70.22;70
3906398403;kaliningrad;42.21;42
5262284775;nizhni novgorod;52.21.24;52
3305999230;vladimir;93.19;93
2315230996;krasnodar;49.41;49
9303033273;donetsk;41.20;41
1660310868;tatarstan;43.34;43
9311019240;donetsk;46.39;46
5836695756;penza;62.01;62
7841482637;sankt-petersburg;94.99;94
7017411957;tomsk;70.22;70
2700037049;khabarovsk;93.13;93
1101016915;komi;71.11;71
5610133882;orenburg;47.52.70;47
6027145519;pskov;42.12;42
0256996221;bashkortostan;94.99;94
5445028472;novosibirsk;70.22;70
6950232226;tver;68.20;68
2720062815;khabarovsk;68.32.10;68
7448247050;chelyabinsk;43.31;43
8706004121;chukotka;47.11;47
6950222186;tver;71.12;71
3804038666;irkutsk;47.19;47
6147038639;rostov;93.29.90;93
2635232015;stavropol;94.99;94
4101114153;kamchatka;43.22;43
5829101112;penza;01.11.10;01
3664232477;voronezh;70.22;70
6686078295;sverdlovsk;56.10;56
0900013066;karachaevo-chercessia;86.90;86
5503256304;omsk;71.12;71
0107036673;adygeya;01.21;01
2543126017;primorsky terr.;52.29;52
7751216038;moscow city;49.42;49
7203489767;tyumen;46.39.20;46
2610017111;karachaevo-chercessia;42.11;42
9102285055;crimea;62.01;62
3525444724;vologda;41.20;41
2315173900;krasnodar;52.10;52
3729011341;ivanovo;52.21.24;52
5837022062;penza;42.21;42
2004012843;chechnya;62.09;62
5501073584;omsk;68.20.20;68
0274145914;bashkortostan;41.20;41
7734498255;moscow city;93.19;93
3435140471;volgograd;94.99;94
1300006090;mordovia;42.11;42
3460012360;moscow city;71.10;71
5609061432;orenburg;25.40;25
9724167339;moscow city;47.91.10;47
5018084995;moscow reg.;01.19;01
6230117942;ryazan;25.62;25
0721009240;kabardino-balkaria;45.32;45
2366049033;krasnodar;86.23;86
3437500433;volgograd;68.32.10;68
9701046673;moscow city;45.31;45
2130115359;chuvashia;52.29;52
2334014415;krasnodar;43.22;43
1659191983;tatarstan;71.12;71
6685175761;sverdlovsk;71.12;71
2319060375;krasnodar;47.73;47
7451328051;chelyabinsk;41.20;41
1901083950;tuva;41.20;41
8617033635;khanty-mansijsk;49.42;49
0400011335;altai rep.;94.99;94
6451023562;saratov;62.01;62
9722079060;moscow city;68.20;68
2311194546;krasnodar;68.32;68
4427000761;kostroma;71.11.10;71
7701898177;moscow reg.;25.11;25
6714048009;smolensk;56.10;56
5700001993;oryol;47.11;47
3906901578;kaliningrad;93.19;93
7610031370;yaroslavl;01.13.30;01
1701060754;tuva;71.12;71
2632108299;stavropol;45.31;45
6234182526;ryazan;70.22;70
5027269720;moscow reg.;43.22;43
4909090048;magadan;71.12;71
5012046376;moscow reg.;68.32;68
3628009882;voronezh;73.11;73
7604388477;yaroslavl;41.20;41
3257081046;bryansk;01.13;01
3435140256;volgograd;43.91;43
1415014309;yakutia;42.22;42
3702730846;ivanovo;46.90;46
5316003180;novgorod;94.99;94
4027108344;kaluga;45.11.20;45
6163222674;rostov;56.10;56
0268087742;bashkortostan;46.90;46
8608150886;khanty-mansijsk;94.99;94
7202217601;tyumen;45.31.10;45
8602219651;khanty-mansijsk;68.20.20;68
5504109990;omsk;93.29.90;93
0500005889;dagestan;47.91;47
3100029954;belgorod;42.11;42
3702132927;ivanovo;46.41;46
7325156589;ulyanovsk;49.41;49
5190051546;murmansk;56.30;56
7302033823;ulyanovsk;25.10;25
0300020865;buryatia;45.20;45
2457089795;krasnoyarsk;53.20.30;53
3500007560;vologda;56.10;56
2315157471;krasnodar;46.73.60;46
6686044264;sverdlovsk;25.11;25
3918011107;kaliningrad;01.11;01
0800006724;kalmykia;45.32.21;45
5503055213;omsk;62.02.40;62
1018005146;karelia;16.10;16
4632299858;kursk;93.19;93
7203381065;tyumen;70.22;70
1106022045;komi;49.40;49
3906356435;smolensk;46.90;46
6432034713;saratov;68.32.20;68
2721226632;khabarovsk;41.20;41
7838108767;sankt-petersburg;59.11;59
0411105313;altai rep.;56.10;56
9703065914;orenburg;70.22;70
9715464060;moscow city;82.99;82
4703133700;sankt-petersburg;62.01;62
3661172029;voronezh;69.10;69
0100010482;adygeya;93.19;93
5075028059;moscow reg.;56.10;56
2221052723;altai terr.;94.99;94
4101093175;kamchatka;69.20.20;69
4105127241;kamchatka;68.32.10;68
3327146645;vladimir;46.90;46
7709023307;moscow city;94.20;94
2460126711;krasnoyarsk;62.01;62
2373015236;krasnodar;49.41;49
7838116221;sankt-petersburg;56.10;56
2311335839;krasnodar;43.11;43
7325145844;ulyanovsk;93.19;93
3500008250;vologda;43.11;43
9402010421;luhansk;41.20;41
7107122685;tula;69.20;69
5256072451;nizhni novgorod;33.14;33
0608015836;ingushetia;86;86
1701062744;tuva;46.32.20;46
5505073338;omsk;25.29;25
1207003105;marij el;35.22;35
7017456813;tomsk;46.69.50;46
5029279516;moscow reg.;45.20;45
1003336000;karelia;68.32.20;68
2801254804;amur;27.40;27
5605004433;orenburg;56.10;56
4501049082;kurgan;80.10;80
2601001789;stavropol;01.10;01
3702163322;ivanovo;49.41.10;49
3443149728;volgograd;49.41;49
9103102547;crimea;41.20;41
5035007503;moscow reg.;68.32.20;68
2464161386;krasnoyarsk;64.92.60;64
9312010089;donetsk;47.25;47
1435351052;yakutia;42.11;42
5409001348;novosibirsk;71.10;71
5610097666;orenburg;94.99;94
9703083769;moscow city;46.90;46
6684023999;murmansk;41.20;41
3665076799;krasnodar;43.12;43
7842173913;sankt-petersburg;68.31;68
5401988588;novosibirsk;45.31;45
7325900790;ulyanovsk;52.21.24;52
6317145581;samara;49.41;49
6321447698;samara;41.20;41
2619002208;stavropol;49.41;49
5260303550;nizhni novgorod;69;69
6658560404;sverdlovsk;46.90;46
2815016655;amur;45.31;45
9201010870;sevastopol;68.32;68
1000003204;karelia;94.99;94
0527000292;dagestan;70.22;70
4825088589;lipetzk;46.20;46
7602055095;yaroslavl;56.10.10;56
3329095097;vladimir;43.39;43
2703029920;khabarovsk;56.10;56
2721123108;khabarovsk;73.11;73
6727039788;smolensk;41.20;41
1700006360;tuva;86.22;86
4826040678;lipetzk;47.73;47
2130018147;chuvashia;73.11;73
7720428836;moscow city;45.20;45
8602307837;khanty-mansijsk;56.10;56
6200004194;ryazan;41.20;41
4502031433;kurgan;41.20;41
7225004166;tyumen;93.19;93
0275916045;bashkortostan;43.31;43
5044087110;moscow reg.;47.73;47
8608054090;khanty-mansijsk;73.11;73
3705061939;ivanovo;47.20;47
0326593927;buryatia;49.41;49
3304014843;vladimir;93.19;93
2014004136;chechnya;68.20;68
5321133925;novgorod;22.23;22
7713012890;moscow city;64.99.12;64
1900006624;khakasia;93.21;93
7415083092;chelyabinsk;46.90;46
1422000145;yakutia;01.49.40;01
2363001450;krasnodar;41.20;41
6832000557;tambov;41.20;41
7735173933;moscow city;24.20;24
9202001250;sevastopol;56.10;56
9726046636;moscow city;62.01;62
5837081597;penza;42.21;42
3627030850;voronezh;49.41;49
6451020258;saratov;47.30;47
9108128242;crimea;71.12.20;71
5403078584;novosibirsk;46.90;46
5112002125;murmansk;47.11;47
5904208570;udmurtia;71.11.10;71
5246038878;nizhni novgorod;70.22;70
5262154198;nizhni novgorod;31.01;31
7707768294;moscow city;46.69.50;46
9707006042;moscow city;43.32.30;43
3123379578;belgorod;52.21.24;52
3827058186;irkutsk;72.19;72
4502029353;kurgan;46.90;46
7734495695;moscow city;86.10;86
3456003109;volgograd;94.99;94
0603022501;ingushetia;68.20.20;68
2311229164;krasnodar;69.10;69
3255511536;bryansk;47.11;47
7107049788;tula;25.99.29;25
5117006740;murmansk;69.20.20;69
5263151707;nizhni novgorod;43.11;43
6658318467;sverdlovsk;46.43;46
1000017912;karelia;62.09;62
6680005759;sverdlovsk;45.20;45
6164020744;rostov;73.10;73
2724211426;khabarovsk;94.99;94
6501255603;sakhalin;52.29;52
5503270404;omsk;56.10;56
0600015778;ingushetia;01.11;01
3327125268;vladimir;46.34.23;46
9201002413;sevastopol;70.10;70
7719021651;moscow city;14.13;14
5835033365;penza;52.21.24;52
6683014261;sverdlovsk;35.12;35
7415072870;chelyabinsk;45.31.10;45
5918837338;perm;49.41;49
3123290672;belgorod;68.31;68
6377017376;samara;25.91;25
5006248039;moscow reg.;46.40;46
4722000222;leningrad;68.20.20;68
3812990477;irkutsk;07.29.41;07
9705125485;moscow city;68.20;68
7814831487;sankt-petersburg;45.20;45
0264016275;bashkortostan;56.29;56
7000016109;tomsk;62.01;62
0105054211;adygeya;69.10;69
3525287045;vologda;56.10;56
8904068053;yamal-nenets ao;49.30;49
3023000274;astrakhan;62.09;62
3316000676;vladimir;25.62;25
6803002694;tambov;68.20.20;68
6950270214;tver;93.19;93
3663032700;voronezh;46.90;46
2221242731;kalmykia;56.10;56
0277911660;bashkortostan;45.20;45
6450117384;saratov;43.29;43
7901532395;jewish ao;94.99;94
7707475065;moscow city;43.31;43
6161062993;rostov;73.10;73
5503087399;omsk;93.11;93
3409101370;volgograd;94.20;94
0400012554;altai rep.;56.10;56
6317152187;samara;41.20;41
4500007925;kurgan;49.41;49
5011029498;moscow reg.;22.10;22
7726364434;moscow city;49.41;49
5321164955;novgorod;68.32.10;68
5028107715;moscow reg.;81.29.90;81
3257083861;bryansk;42.11;42
1655252681;tatarstan;68.20;68
2315221800;krasnodar;49.41;49
7802690440;sankt-petersburg;96.02;96
1660360690;tatarstan;93.29;93
5190923691;murmansk;86.23;86
0276929992;bashkortostan;70.22;70
9709084367;moscow city;73.11;73
9500015121;kherson;46.21;46
5252020815;nizhni novgorod;43.21;43
4822001406;lipetzk;70.22;70
7810611040;sankt-petersburg;25.73;25
6315622422;samara;33.14;33
7719430742;moscow city;73.11;73
6674245791;sverdlovsk;69.20;69
5047246898;moscow reg.;47.19;47
4223120242;kemerovo;45.31.10;45
8904048875;yamal-nenets ao;47.11;47
0323402596;buryatia;55.10;55
1659186006;tatarstan;73.11;73
7734444450;moscow city;77.40;77
9722000278;moscow city;41.20;41
5610083053;orenburg;62.09;62
1435228115;yakutia;47.73;47
0600005184;ingushetia;94.12;94
4632297346;kursk;45.20;45
2312136089;krasnodar;80.10;80
6501172361;sakhalin;41.20;41
3702508810;ivanovo;13.92;13
6163073510;rostov;68.32.10;68
6002010630;pskov;01.11;01
6165221154;rostov;41.20;41
7225004977;tyumen;01.60;01
5507204233;omsk;41.20;41
5906176796;perm;72.19;72
2634807704;stavropol;68.32.20;68
4028068180;kaluga;52.24;52
9204001030;sevastopol;25.62;25
7751168916;moscow city;23.63;23
7724775647;chechnya;52.29;52
7727726574;moscow city;52.29;52
7536025715;zabaikalsk terr.;94.20;94
5190093553;murmansk;42.21;42
4705111028;leningrad;56.10;56
2502063047;primorsky terr.;69.20;69
2100013222;chuvashia;49.42;49
2311341350;krasnodar;47.91;47
5038186138;moscow reg.;41.20;41
7413026282;chelyabinsk;43.22;43
6122021908;rostov;41.20;41
1001167565;karelia;43.99.90;43
5208004638;nizhni novgorod;11.07;11
2312235555;krasnodar;46.90;46
2540276110;primorsky terr.;03.11;03
6820018831;tambov;01.13.30;01
4345472386;kirov;94.11;94
9500004754;kherson;01.11;01
9701228360;moscow city;42.11;42
2130001619;chuvashia;49.41;49
9403018198;luhansk;86.23;86
2356041451;krasnodar;42.21;42
1659173896;tatarstan;45.20;45
7017392616;tomsk;52.29;52
6229070591;ryazan;73.11;73
7802829268;sankt-petersburg;46.73;46
2310132762;krasnodar;41.20;41
6150104289;rostov;73.11;73
4345267958;kirov;49.41;49
1900006470;khakasia;71.12.20;71
7603053196;yaroslavl;47.70;47
9201515493;sevastopol;46.21.11;46
4800016303;lipetzk;71.12.20;71
6230063736;ryazan;43.21;43
5007095096;moscow reg.;45.20;45
3666029463;voronezh;47.71;47
0722005632;kabardino-balkaria;46.21.11;46
4214036403;kemerovo;43.31;43
7814692730;sankt-petersburg;41.20;41
1414015130;yakutia;43.21;43
6950031512;tver;69.20;69
7536185878;zabaikalsk terr.;46.73;46
5904225342;perm;56.10;56
3257078406;bryansk;56.10;56
2808005243;amur;42.11;42
3665079528;voronezh;73.11;73
5836690204;penza;70.22;70
4704028602;leningrad;68.32.20;68
2703104751;khabarovsk;56.10;56
3015109430;astrakhan;45.31;45
6449102993;saratov;43.21;43
6501283150;sakhalin;42.11;42
0276138454;bashkortostan;42.21;42
5402075848;novosibirsk;46.47;46
2124038120;chuvashia;52.21.24;52
3329075492;vladimir;25.62;25
9102257837;crimea;25.11;25
1328016300;mordovia;41.20;41
9701211415;moscow city;81.10;81
1001024750;karelia;86.90.40;86
6732156536;smolensk;46.47;46
5751060394;oryol;49.41;49
9303025040;donetsk;49.41;49
7751331697;moscow city;43.29;43
0269016920;bashkortostan;43.22;43
9726054740;moscow city;43.29;43
1831154594;udmurtia;56.10;56
2721249245;khabarovsk;62.02;62
5261071125;nizhni novgorod;62.01;62
3019007502;astrakhan;62;62
4632024490;kursk;42.21;42
8904082717;yamal-nenets ao;49.41.10;49
0800019240;kalmykia;46.73;46
7810653890;sankt-petersburg;42.11;42
7328998720;ulyanovsk;68.32.10;68
4826136228;lipetzk;43.99;43
5032272422;moscow reg.;46.32;46
9002003123;zaporizhzhia;01.11;01
2630048206;stavropol;10.91.10;10
0107011703;adygeya;47.11;47
9103089110;crimea;62.09;62
2221240491;altai terr.;69.10;69
7017247785;stavropol;56.30;56
7707001273;moscow city;56.10.10;56
7448215234;chelyabinsk;46.74;46
7204101419;tyumen;45.30;45
5001116399;moscow reg.;85.14;85
9103100356;crimea;47.91;47
1400039290;yakutia;25.11;25
0721009708;kabardino-balkaria;62.09;62
2223616862;altai terr.;94.99;94
4029048429;kaluga;70.22;70
6829022487;tambov;56.10;56
5907016202;perm;52.21.24;52
1659209912;tatarstan;46.43.10;46
0901040016;karachaevo-chercessia;52.21;52
3665819324;voronezh;94.99;94
7801640118;sankt-petersburg;52.29;52
4506000066;kurgan;42.11;42
5029283696;moscow reg.;72.19;72
3916503449;kaliningrad;42.11;42
7900004811;jewish ao;41.20;41
2901215527;arkhangelsk;68.32.10;68
2634112205;stavropol;28.96;28
0326593395;buryatia;73.20;73
4101150507;kamchatka;46.71;46
7734441361;moscow city;31.01;31
3123088917;belgorod;41.20;41
4705059152;leningrad;71.20;71
5249059749;nizhni novgorod;46.69.90;46
2901216217;arkhangelsk;16.23;16
3528047965;vologda;52.21.24;52
4632203468;kursk;71.11.20;71
9706024916;moscow city;46.75;46
1701055031;tuva;47.52.70;47
6915007901;tver;68.20;68
9718194983;moscow city;70.22;70
4501129637;kurgan;45.32;45
2626037240;stavropol;43.21;43
1808502684;udmurtia;01.13.30;01
7610004369;yaroslavl;47.79;47
3917503628;kaliningrad;86.23;86
3245506110;bryansk;25.11;25
7536131079;zabaikalsk terr.;68.32;68
7705439270;moscow reg.;68.20;68
7723595610;moscow city;90.03;90
9704226280;moscow city;42.11;42
2205010050;altai terr.;68.20.20;68
5944204282;perm;47.10;47
8602303720;khanty-mansijsk;46.90;46
4703011980;leningrad;01.19;01
7722623303;moscow reg.;31.01;31
5190081100;murmansk;43.21;43
4322011438;kirov;68.32;68
3906254698;kaliningrad;56.10.10;56
7024040012;tomsk;93.19;93
3525444700;vologda;71.20;71
9002014887;zaporizhzhia;56.30;56
6952319514;tver;94.99;94
4100041456;kamchatka;42.11;42
2123005980;chuvashia;01.61;01
5101308312;murmansk;25.11;25
5402482145;novosibirsk;46.73.30;46
9723211560;moscow city;46.31;46
2308153099;krasnodar;56.10;56
3904060150;kaliningrad;68.32;68
8904075212;yamal-nenets ao;45.20;45
1000003758;karelia;71.12.30;71
4501212973;kurgan;25.94;25
3301033693;vladimir;93.29.90;93
3000000574;astrakhan;70.22;70
4101093746;kamchatka;47.41;47
4823074929;lipetzk;45.20;45
5433153310;novosibirsk;46.36.30;46
1420001979;yakutia;47.73;47
5405053200;novosibirsk;93.13;93
9722055686;sankt-petersburg;46.69.50;46
3128145005;belgorod;46.90;46
7203542876;tyumen;62.01;62
7724397667;leningrad;86.23;86
7000009422;tomsk;27.40;27
5837032470;penza;41.20;41
7422049776;chelyabinsk;47.43;47
2128704815;chuvashia;46.43.20;46
7536088271;zabaikalsk terr.;86.21;86
7806586986;sankt-petersburg;47.77.20;47
2372031852;krasnodar;41.20;41
0100002266;adygeya;45.20.30;45
5258157527;nizhni novgorod;43.21;43
8603126939;khanty-mansijsk;01.61;01
8902010058;yamal-nenets ao;69.10;69
6509022921;sakhalin;49.40;49
0222006081;bashkortostan;01.49.10;01
8911999590;yamal-nenets ao;94.99;94
7731484303;rostov;93.29;93
7017305331;tomsk;70.22;70
9402015941;luhansk;47.25;47
7725328497;novosibirsk;52.29;52
7524013049;zabaikalsk terr.;47.10;47
2801114564;amur;68.32;68
2124031245;chuvashia;94.99;94
3102044517;belgorod;45.11;45
7819311178;sankt-petersburg;68.20;68
0267017573;bashkortostan;56.10;56
6439088348;saratov;52.21.24;52
7727642268;moscow city;59.11;59
5003093309;moscow city;25.50;25
7722844510;moscow city;41.20;41
9701257650;moscow city;46.12;46
9203004825;sevastopol;69.20;69
1901097487;khakasia;93.11;93
1901123553;khakasia;42.21;42
9718235534;moscow city;41.20;41
1701010785;tuva;68.20.20;68
4345067814;kirov;71.11.10;71
0571002490;dagestan;94.92;94
7203398277;tyumen;43.99.90;43
6820038475;tambov;41.20;41
4329016611;kirov;69.20;69
1435175713;yakutia;68.32;68
3016046711;astrakhan;47.25;47
0269038586;bashkortostan;70.22;70
0300010828;buryatia;45.20;45
5252046235;nizhni novgorod;47.73;47
7455032062;chelyabinsk;70.22;70
5433955761;novosibirsk;45.31.10;45
6163082635;rostov;68.32;68
9310007570;donetsk;41.20;41
7017059887;tomsk;43.22;43
5837019278;penza;42.99;42
2717007243;khabarovsk;71.11;71
0917018312;karachaevo-chercessia;46.49.33;46
5638077652;orenburg;49.41;49
4101177717;kamchatka;93.29.90;93
7203524771;tyumen;43.32.30;43
7751204314;moscow city;68.20;68
5024189724;moscow reg.;25.12;25
5402005375;novosibirsk;46.73.60;46
2221253356;altai terr.;73.11;73
5607013560;orenburg;43.12.30;43
2311355360;krasnodar;62.01;62
7106031820;tula;47.11;47
4205315665;kemerovo;49.39;49
4704094531;leningrad;47.29;47
0262006338;bashkortostan;01.20;01
5001022567;moscow reg.;47.19;47
1658071027;tatarstan;56.30;56
2411031295;krasnoyarsk;49.42;49
5256039461;nizhni novgorod;71.12.20;71
6732228364;smolensk;62.01;62
4003009802;kaluga;68.32.20;68
5321179084;novgorod;47.24.20;47
1674009234;tatarstan;25.12;25
2543183216;primorsky terr.;46.49;46
7203279174;tyumen;86.23;86
3702080330;ivanovo;56.10;56
6679124039;sverdlovsk;20.20;20
2801155056;amur;68.31.10;68
2252002352;altai terr.;01.11.10;01
0917036576;karachaevo-chercessia;71.12.20;71
7103057812;tula;70.22;70
9102244676;crimea;73.11;73
9722049724;moscow city;78.30;78
3015074064;astrakhan;47.20;47
6725015936;smolensk;93.10;93
0400000904;altai rep.;46.34;46
2635834387;stavropol;70.10.20;70
7826723422;sankt-petersburg;62.02;62
2315209987;krasnodar;46.73;46
9204568408;sevastopol;43.12;43
7826127476;sankt-petersburg;73.11;73
9723108098;moscow city;46.90;46
7100029084;tula;45.32;45
1400006841;yakutia;25.11;25
1650132140;tatarstan;45.20;45
1101143511;komi;73.11;73
2130229860;chuvashia;49.32;49
7729681907;moscow city;46.34;46
8603184433;khanty-mansijsk;71.12.45;71
5717003565;oryol;68.32.10;68
9200010235;sevastopol;86.10;86
2452048450;krasnoyarsk;46.33;46
5249176273;nizhni novgorod;62.01;62
7805810385;sankt-petersburg;41.20;41
7538002618;zabaikalsk terr.;01.43;01
7704830106;moscow city;59.10;59
5017122493;moscow reg.;01.62;01
2312205367;krasnodar;42.21;42
3662271777;voronezh;46.45;46
0323413615;buryatia;42.11;42
1701050202;tuva;01.42.10;01
9404008932;luhansk;47.11;47
7743394171;moscow city;46.36;46
6684045150;sverdlovsk;41.20;41
9718073562;moscow city;85.41.90;85
3525217746;vologda;62.09;62
5501246332;novosibirsk;69;69
1655354370;tatarstan;41.20;41
5834030450;penza;68.32;68
